#GO_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
GO:0016903	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	2	0.02	60.26	0.00	0.05	0.00	7.15	0.00	51.44	0.01	1.62	0.00
GO:0052749	"glucose-6-phosphate dehydrogenase (coenzyme F420) activity"	2	0.02	55.47	0.00	1.41	0.00	0.07	0.00	53.60	0.01	0.39	0.00
GO:0006450	"regulation of translational fidelity"	3	0.03	162.17	0.01	10.56	0.01	18.22	0.01	127.86	0.01	5.53	0.00
GO:0004370	"glycerol kinase activity"	4	0.04	299.97	0.02	12.15	0.01	1.61	0.00	281.82	0.03	4.39	0.00
GO:0006417	"regulation of translation"	9	0.09	533.37	0.03	3.84	0.00	0.78	0.00	527.92	0.06	0.83	0.00
GO:0070098	"chemokine-mediated signaling pathway"	2	0.02	62.51	0.00	2.47	0.00	0.02	0.00	58.65	0.01	1.37	0.00
GO:0019146	"arabinose-5-phosphate isomerase activity"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0005960	"glycine cleavage complex"	3	0.03	115.83	0.01	0.02	0.00	3.35	0.00	111.67	0.01	0.80	0.00
GO:0004672	"protein kinase activity"	24	0.23	1320.52	0.08	7.85	0.01	3.63	0.00	1301.88	0.14	7.16	0.00
GO:0018525	"4-hydroxybenzoyl-CoA reductase activity"	1	0.01	27.64	0.00	0.26	0.00	0.16	0.00	27.12	0.00	0.10	0.00
GO:0003997	"acyl-CoA oxidase activity"	1	0.01	43.51	0.00	0.06	0.00	0.16	0.00	43.25	0.00	0.05	0.00
GO:0005783	"endoplasmic reticulum"	8	0.08	508.42	0.03	10.57	0.01	2.19	0.00	492.23	0.05	3.44	0.00
GO:0004605	"phosphatidate cytidylyltransferase activity"	3	0.03	148.03	0.01	10.26	0.01	3.99	0.00	132.61	0.01	1.17	0.00
GO:0003938	"IMP dehydrogenase activity"	4	0.04	262.36	0.02	26.85	0.02	1.21	0.00	231.75	0.03	2.56	0.00
GO:0016117	"carotenoid biosynthetic process"	16	0.15	2555.46	0.16	364.95	0.28	585.73	0.27	709.59	0.08	895.19	0.29
GO:0003874	"6-pyruvoyltetrahydropterin synthase activity"	2	0.02	198.63	0.01	21.80	0.02	41.22	0.02	76.13	0.01	59.47	0.02
GO:0004849	"uridine kinase activity"	2	0.02	54.43	0.00	2.37	0.00	0.02	0.00	50.55	0.01	1.50	0.00
GO:0004623	"phospholipase A2 activity"	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
GO:0030295	"protein kinase activator activity"	5	0.05	274.89	0.02	11.46	0.01	2.19	0.00	258.70	0.03	2.54	0.00
GO:0004852	"uroporphyrinogen-III synthase activity"	4	0.04	257.47	0.02	0.22	0.00	0.48	0.00	254.85	0.03	1.91	0.00
GO:0047575	"4-carboxymuconolactone decarboxylase activity"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0015267	"channel activity"	3	0.03	102.88	0.01	12.26	0.01	1.23	0.00	86.59	0.01	2.81	0.00
GO:0043751	"polyphosphate:AMP phosphotransferase activity"	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
GO:0000345	"cytosolic DNA-directed RNA polymerase complex"	3	0.03	97.04	0.01	1.22	0.00	0.69	0.00	93.86	0.01	1.27	0.00
GO:0004488	"methylenetetrahydrofolate dehydrogenase (NADP+) activity"	3	0.03	169.55	0.01	16.54	0.01	0.48	0.00	151.76	0.02	0.78	0.00
GO:0016990	"arginine deiminase activity"	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
GO:0005753	"mitochondrial proton-transporting ATP synthase complex"	1	0.01	767.94	0.05	0.01	0.00	0.00	0.00	767.77	0.08	0.16	0.00
GO:0043022	"ribosome binding"	14	0.13	2427.03	0.16	343.50	0.27	595.40	0.28	591.14	0.06	896.98	0.30
GO:0004622	"lysophospholipase activity"	6	0.06	184.13	0.01	0.40	0.00	4.19	0.00	178.40	0.02	1.14	0.00
GO:0015871	"choline transport"	2	0.02	233.44	0.01	0.24	0.00	16.79	0.01	213.76	0.02	2.65	0.00
GO:0009860	"pollen tube growth"	1	0.01	25.63	0.00	0.02	0.00	3.34	0.00	21.51	0.00	0.75	0.00
GO:0003941	"L-serine ammonia-lyase activity"	5	0.05	136.73	0.01	0.21	0.00	0.46	0.00	132.93	0.01	3.14	0.00
GO:0004810	"tRNA adenylyltransferase activity"	3	0.03	187.34	0.01	12.50	0.01	0.09	0.00	174.38	0.02	0.37	0.00
GO:0004329	"formate-tetrahydrofolate ligase activity"	2	0.02	111.63	0.01	8.25	0.01	0.15	0.00	102.89	0.01	0.34	0.00
GO:0006741	"NADP biosynthetic process"	11	0.11	499.81	0.03	15.24	0.01	7.85	0.00	474.85	0.05	1.87	0.00
GO:0071219	"cellular response to molecule of bacterial origin"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0004792	"thiosulfate sulfurtransferase activity"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0019363	"pyridine nucleotide biosynthetic process"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0000287	"magnesium ion binding"	222	2.14	18180.52	1.16	1261.63	0.98	1969.62	0.92	12144.97	1.32	2804.30	0.92
GO:0018628	"terephthalate 1,2-dioxygenase activity"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
GO:0043857	"N-acetylornithine carbamoyltransferase activity"	1	0.01	556.01	0.04	58.03	0.05	377.67	0.18	31.97	0.00	88.34	0.03
GO:0052856	"NADHX epimerase activity"	2	0.02	53.85	0.00	2.37	0.00	0.02	0.00	50.02	0.01	1.45	0.00
GO:0086016	"AV node cell action potential"	2	0.02	83.29	0.01	7.47	0.01	0.23	0.00	75.36	0.01	0.23	0.00
GO:0004029	"aldehyde dehydrogenase (NAD) activity"	3	0.03	120.52	0.01	0.13	0.00	0.11	0.00	120.17	0.01	0.11	0.00
GO:0044038	"cell wall macromolecule biosynthetic process"	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
GO:0004760	"serine-pyruvate transaminase activity"	2	0.02	104.98	0.01	0.32	0.00	0.60	0.00	102.24	0.01	1.83	0.00
GO:0008442	"3-hydroxyisobutyrate dehydrogenase activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0016992	"lipoate synthase activity"	2	0.02	205.03	0.01	0.01	0.00	0.42	0.00	202.61	0.02	2.00	0.00
GO:0032991	"protein-containing complex"	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
GO:0102339	"3-oxo-arachidoyl-CoA reductase activity"	1	0.01	66.58	0.00	0.06	0.00	0.34	0.00	65.19	0.01	0.98	0.00
GO:0047470	"(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity"	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
GO:0102985	"Delta12-fatty-acid desaturase activity"	1	0.01	70.45	0.00	0.00	0.00	0.03	0.00	70.38	0.01	0.04	0.00
GO:0019277	"UDP-N-acetylgalactosamine biosynthetic process"	2	0.02	37.03	0.00	7.73	0.01	0.11	0.00	28.92	0.00	0.27	0.00
GO:0004325	"ferrochelatase activity"	3	0.03	118.90	0.01	40.83	0.03	16.49	0.01	44.97	0.00	16.61	0.01
GO:0008836	"diaminopimelate decarboxylase activity"	5	0.05	193.93	0.01	10.98	0.01	3.59	0.00	178.12	0.02	1.24	0.00
GO:0052890	"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"	10	0.10	342.30	0.02	1.24	0.00	24.07	0.01	311.13	0.03	5.86	0.00
GO:0036460	"cellular response to cell envelope stress"	3	0.03	97.04	0.01	1.22	0.00	0.69	0.00	93.86	0.01	1.27	0.00
GO:0006388	"tRNA splicing, via endonucleolytic cleavage and ligation"	1	0.01	9.65	0.00	0.00	0.00	0.00	0.00	9.65	0.00	0.00	0.00
GO:1900189	"positive regulation of cell adhesion involved in single-species biofilm formation"	3	0.03	97.04	0.01	1.22	0.00	0.69	0.00	93.86	0.01	1.27	0.00
GO:0055072	"iron ion homeostasis"	11	0.11	472.09	0.03	9.11	0.01	17.26	0.01	441.06	0.05	4.65	0.00
GO:0070329	"tRNA seleno-modification"	2	0.02	281.50	0.02	7.87	0.01	0.49	0.00	272.58	0.03	0.57	0.00
GO:0030244	"cellulose biosynthetic process"	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
GO:0019350	"teichoic acid biosynthetic process"	2	0.02	99.39	0.01	4.93	0.00	0.00	0.00	94.38	0.01	0.07	0.00
GO:0016857	"racemase and epimerase activity, acting on carbohydrates and derivatives"	4	0.04	332.72	0.02	2.38	0.00	0.69	0.00	329.19	0.04	0.47	0.00
GO:0018620	"phthalate 4,5-dioxygenase activity"	1	0.01	29.16	0.00	0.03	0.00	3.61	0.00	24.78	0.00	0.76	0.00
GO:0009314	"response to radiation"	7	0.07	421.28	0.03	4.86	0.00	4.26	0.00	409.73	0.04	2.44	0.00
GO:0008972	"phosphomethylpyrimidine kinase activity"	5	0.05	514.22	0.03	2.42	0.00	0.93	0.00	510.10	0.06	0.77	0.00
GO:0032196	"transposition"	4	0.04	158.15	0.01	1.29	0.00	5.34	0.00	148.69	0.02	2.83	0.00
GO:0042255	"ribosome assembly"	4	0.04	291.72	0.02	0.00	0.00	0.54	0.00	289.32	0.03	1.86	0.00
GO:0004970	"ionotropic glutamate receptor activity"	1	0.01	72.42	0.00	0.01	0.00	0.04	0.00	72.35	0.01	0.02	0.00
GO:0051085	"chaperone cofactor-dependent protein refolding"	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
GO:0032300	"mismatch repair complex"	5	0.05	261.87	0.02	10.55	0.01	20.31	0.01	227.61	0.02	3.39	0.00
GO:0032259	"methylation"	9	0.09	404.64	0.03	13.60	0.01	4.07	0.00	385.83	0.04	1.14	0.00
GO:0042777	"plasma membrane ATP synthesis coupled proton transport"	7	0.07	208.69	0.01	10.57	0.01	0.18	0.00	195.94	0.02	2.01	0.00
GO:0102390	"mycophenolic acid acyl-glucuronide esterase activity"	1	0.01	196.45	0.01	0.00	0.00	0.40	0.00	195.69	0.02	0.35	0.00
GO:0009108	"coenzyme biosynthetic process"	6	0.06	123.64	0.01	1.44	0.00	0.52	0.00	121.05	0.01	0.63	0.00
GO:0015035	"protein disulfide oxidoreductase activity"	31	0.30	1915.34	0.12	23.42	0.02	18.21	0.01	1864.29	0.20	9.42	0.00
GO:0019281	"L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0006783	"heme biosynthetic process"	5	0.05	181.85	0.01	41.61	0.03	34.92	0.02	85.63	0.01	19.69	0.01
GO:0004175	"endopeptidase activity"	5	0.05	405.99	0.03	7.71	0.01	17.11	0.01	378.24	0.04	2.92	0.00
GO:0008239	"dipeptidyl-peptidase activity"	3	0.03	1949.05	0.12	325.55	0.25	585.35	0.27	148.76	0.02	889.38	0.29
GO:0006241	"CTP biosynthetic process"	3	0.03	180.54	0.01	8.17	0.01	0.18	0.00	171.87	0.02	0.32	0.00
GO:0006814	"sodium ion transport"	30	0.29	3803.48	0.24	370.57	0.29	776.99	0.36	1666.51	0.18	989.41	0.33
GO:0030428	"cell septum"	2	0.02	143.57	0.01	0.00	0.00	0.02	0.00	143.51	0.02	0.04	0.00
GO:0015341	"zinc efflux active transmembrane transporter activity"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0006563	"L-serine metabolic process"	5	0.05	136.78	0.01	0.47	0.00	0.47	0.00	134.01	0.01	1.83	0.00
GO:0004474	"malate synthase activity"	2	0.02	79.12	0.01	7.69	0.01	0.11	0.00	70.93	0.01	0.39	0.00
GO:0004139	"deoxyribose-phosphate aldolase activity"	2	0.02	65.76	0.00	2.49	0.00	0.10	0.00	63.03	0.01	0.13	0.00
GO:0065002	"intracellular protein transmembrane transport"	12	0.12	2521.87	0.16	353.52	0.28	586.68	0.27	689.04	0.08	892.62	0.29
GO:0003852	"2-isopropylmalate synthase activity"	2	0.02	50.94	0.00	0.23	0.00	0.28	0.00	50.20	0.01	0.23	0.00
GO:0008520	"L-ascorbate:sodium symporter activity"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0035998	"7,8-dihydroneopterin 3'-triphosphate biosynthetic process"	2	0.02	146.01	0.01	8.13	0.01	0.17	0.00	137.44	0.01	0.27	0.00
GO:0009678	"hydrogen-translocating pyrophosphatase activity"	2	0.02	117.69	0.01	4.85	0.00	3.58	0.00	108.79	0.01	0.47	0.00
GO:1903711	"spermidine transmembrane transport"	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
GO:0102391	"decanoate-CoA ligase activity"	9	0.09	642.72	0.04	20.47	0.02	7.42	0.00	612.67	0.07	2.16	0.00
GO:0047971	"guanidinobutyrase activity"	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
GO:0009523	"photosystem II"	7	0.07	7246.45	0.46	1247.92	0.97	2298.35	1.07	215.28	0.02	3484.90	1.15
GO:0008764	"UDP-N-acetylmuramoylalanine-D-glutamate ligase activity"	8	0.08	455.59	0.03	3.70	0.00	4.17	0.00	446.15	0.05	1.58	0.00
GO:0004494	"methylmalonyl-CoA mutase activity"	4	0.04	163.90	0.01	27.75	0.02	2.81	0.00	127.65	0.01	5.69	0.00
GO:0003955	"NAD(P)H dehydrogenase (quinone) activity"	7	0.07	2201.78	0.14	331.26	0.26	585.80	0.27	394.62	0.04	890.10	0.29
GO:0005102	"signaling receptor binding"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0030976	"thiamine pyrophosphate binding"	19	0.18	1323.03	0.08	21.46	0.02	57.79	0.03	1179.94	0.13	63.84	0.02
GO:0006566	"threonine metabolic process"	4	0.04	383.64	0.02	7.89	0.01	4.14	0.00	370.23	0.04	1.38	0.00
GO:0007041	"lysosomal transport"	1	0.01	72.17	0.00	0.00	0.00	0.02	0.00	72.14	0.01	0.01	0.00
GO:0004363	"glutathione synthase activity"	3	0.03	79.83	0.01	2.69	0.00	0.11	0.00	76.84	0.01	0.19	0.00
GO:0048037	"cofactor binding"	10	0.10	2168.52	0.14	343.83	0.27	587.44	0.27	341.47	0.04	895.78	0.30
GO:0046353	"aminoglycoside 3-N-acetyltransferase activity"	1	0.01	50.21	0.00	2.37	0.00	0.01	0.00	47.79	0.01	0.04	0.00
GO:0004333	"fumarate hydratase activity"	3	0.03	225.37	0.01	0.01	0.00	0.46	0.00	223.11	0.02	1.80	0.00
GO:0016742	"hydroxymethyl-, formyl- and related transferase activity"	12	0.12	957.56	0.06	9.95	0.01	8.90	0.00	934.36	0.10	4.35	0.00
GO:0050189	"phosphoenolpyruvate phosphatase activity"	1	0.01	216.75	0.01	0.12	0.00	0.65	0.00	215.33	0.02	0.66	0.00
GO:0005048	"signal sequence binding"	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
GO:1902884	"positive regulation of response to oxidative stress"	3	0.03	97.04	0.01	1.22	0.00	0.69	0.00	93.86	0.01	1.27	0.00
GO:0000150	"recombinase activity"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
GO:1900376	"regulation of secondary metabolite biosynthetic process"	3	0.03	140.90	0.01	10.72	0.01	0.07	0.00	129.72	0.01	0.39	0.00
GO:0003918	"DNA topoisomerase type II (ATP-hydrolyzing) activity"	11	0.11	572.02	0.04	23.67	0.02	17.48	0.01	524.25	0.06	6.62	0.00
GO:0043686	"co-translational protein modification"	1	0.01	23.87	0.00	7.47	0.01	0.11	0.00	16.08	0.00	0.21	0.00
GO:0015231	"5-formyltetrahydrofolate transmembrane transporter activity"	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
GO:0004149	"dihydrolipoyllysine-residue succinyltransferase activity"	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
GO:0070063	"RNA polymerase binding"	6	0.06	384.34	0.02	9.90	0.01	4.05	0.00	368.88	0.04	1.51	0.00
GO:1901031	"regulation of response to reactive oxygen species"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
GO:0019534	"toxin transmembrane transporter activity"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0016773	"phosphotransferase activity, alcohol group as acceptor"	16	0.15	1815.11	0.12	80.44	0.06	382.28	0.18	1254.35	0.14	98.05	0.03
GO:0072573	"tolerance induction to lipopolysaccharide"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0008115	"sarcosine oxidase activity"	6	0.06	661.39	0.04	0.10	0.00	12.03	0.01	645.99	0.07	3.28	0.00
GO:0070403	"NAD+ binding"	12	0.12	666.45	0.04	3.57	0.00	21.33	0.01	631.76	0.07	9.79	0.00
GO:0043190	"ATP-binding cassette (ABC) transporter complex"	58	0.56	4281.78	0.27	24.38	0.02	65.70	0.03	4170.83	0.45	20.88	0.01
GO:0004067	"asparaginase activity"	3	0.03	121.62	0.01	8.13	0.01	0.07	0.00	111.71	0.01	1.71	0.00
GO:0009094	"L-phenylalanine biosynthetic process"	2	0.02	53.23	0.00	0.03	0.00	3.64	0.00	48.79	0.01	0.78	0.00
GO:0009102	"biotin biosynthetic process"	11	0.11	681.78	0.04	30.49	0.02	19.31	0.01	622.98	0.07	9.00	0.00
GO:0045277	"respiratory chain complex IV"	5	0.05	270.91	0.02	0.31	0.00	16.88	0.01	251.21	0.03	2.50	0.00
GO:0019918	"peptidyl-arginine methylation, to symmetrical-dimethyl arginine"	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
GO:0004476	"mannose-6-phosphate isomerase activity"	4	0.04	346.59	0.02	0.17	0.00	0.97	0.00	344.64	0.04	0.81	0.00
GO:0000986	"bacterial-type proximal promoter sequence-specific DNA binding"	3	0.03	89.34	0.01	2.37	0.00	0.01	0.00	86.91	0.01	0.05	0.00
GO:0019825	"oxygen binding"	3	0.03	109.62	0.01	10.27	0.01	1.42	0.00	95.02	0.01	2.91	0.00
GO:0007165	"signal transduction"	76	0.73	6849.01	0.44	425.54	0.33	645.39	0.30	4848.82	0.53	929.26	0.31
GO:0045312	"nor-spermidine biosynthetic process"	1	0.01	30.93	0.00	0.03	0.00	3.52	0.00	26.54	0.00	0.84	0.00
GO:0005840	"ribosome"	109	1.05	50336.28	3.22	7946.04	6.20	14113.94	6.56	6882.80	0.75	21393.51	7.05
GO:0008171	"O-methyltransferase activity"	3	0.03	65.39	0.00	0.24	0.00	0.26	0.00	63.18	0.01	1.70	0.00
GO:0005946	"alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)"	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
GO:0043418	"homocysteine catabolic process"	2	0.02	26.58	0.00	0.27	0.00	0.05	0.00	24.78	0.00	1.48	0.00
GO:0045129	"NAD-independent histone deacetylase activity"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0004768	"stearoyl-CoA 9-desaturase activity"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0016714	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0044341	"sodium-dependent phosphate transport"	2	0.02	54.28	0.00	0.91	0.00	0.06	0.00	53.14	0.01	0.18	0.00
GO:0098713	"leucine import across plasma membrane"	2	0.02	119.03	0.01	0.58	0.00	0.77	0.00	117.14	0.01	0.53	0.00
GO:0050379	"UDP-glucuronate 5'-epimerase activity"	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
GO:0004499	"N,N-dimethylaniline monooxygenase activity"	2	0.02	26.91	0.00	0.27	0.00	0.04	0.00	25.07	0.00	1.53	0.00
GO:0008649	"rRNA methyltransferase activity"	2	0.02	56.61	0.00	0.14	0.00	3.63	0.00	51.87	0.01	0.97	0.00
GO:0050560	"aspartate-tRNA(Asn) ligase activity"	2	0.02	271.36	0.02	0.02	0.00	0.80	0.00	269.86	0.03	0.68	0.00
GO:0009242	"colanic acid biosynthetic process"	2	0.02	229.66	0.01	0.14	0.00	0.75	0.00	228.04	0.02	0.74	0.00
GO:0008930	"methylthioadenosine nucleosidase activity"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0070681	"glutaminyl-tRNAGln biosynthesis via transamidation"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0036173	"thiosulfate binding"	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
GO:0015105	"arsenite transmembrane transporter activity"	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
GO:0006614	"SRP-dependent cotranslational protein targeting to membrane"	7	0.07	439.29	0.03	13.02	0.01	44.29	0.02	322.76	0.04	59.22	0.02
GO:0006166	"purine ribonucleoside salvage"	7	0.07	437.76	0.03	8.13	0.01	0.73	0.00	427.92	0.05	0.97	0.00
GO:0016567	"protein ubiquitination"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0052704	"ergothioneine biosynthesis from histidine via N-alpha,N-alpha,N-alpha-trimethyl-L-histidine"	3	0.03	1888.92	0.12	325.55	0.25	585.32	0.27	87.24	0.01	890.80	0.29
GO:0016740	"transferase activity"	37	0.36	5766.86	0.37	642.57	0.50	1193.71	0.55	2170.04	0.24	1760.55	0.58
GO:0009051	"pentose-phosphate shunt, oxidative branch"	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
GO:0009142	"nucleoside triphosphate biosynthetic process"	2	0.02	88.35	0.01	9.77	0.01	1.22	0.00	74.70	0.01	2.67	0.00
GO:0017117	"single-stranded DNA-dependent ATP-dependent DNA helicase complex"	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
GO:0004799	"thymidylate synthase activity"	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
GO:0006097	"glyoxylate cycle"	7	0.07	373.53	0.02	16.66	0.01	3.99	0.00	350.96	0.04	1.92	0.00
GO:0046982	"protein heterodimerization activity"	4	0.04	264.66	0.02	10.27	0.01	1.77	0.00	248.05	0.03	4.57	0.00
GO:0044242	"cellular lipid catabolic process"	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
GO:0001896	"autolysis"	2	0.02	615.42	0.04	58.03	0.05	377.79	0.18	91.24	0.01	88.36	0.03
GO:0070041	"rRNA (uridine-C5-)-methyltransferase activity"	1	0.01	137.13	0.01	26.22	0.02	29.48	0.01	14.44	0.00	66.99	0.02
GO:0035579	"specific granule membrane"	1	0.01	72.17	0.00	0.00	0.00	0.02	0.00	72.14	0.01	0.01	0.00
GO:0004821	"histidine-tRNA ligase activity"	3	0.03	119.57	0.01	9.87	0.01	0.24	0.00	109.13	0.01	0.33	0.00
GO:0008767	"UDP-galactopyranose mutase activity"	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
GO:0045550	"geranylgeranyl reductase activity"	2	0.02	38.15	0.00	0.05	0.00	3.19	0.00	32.83	0.00	2.08	0.00
GO:0048502	"thiamine-transporting ATPase activity"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0006275	"regulation of DNA replication"	4	0.04	139.18	0.01	9.89	0.01	1.20	0.00	125.28	0.01	2.81	0.00
GO:0006206	"pyrimidine nucleobase metabolic process"	5	0.05	428.85	0.03	15.46	0.01	4.25	0.00	408.00	0.04	1.14	0.00
GO:0032412	"regulation of ion transmembrane transporter activity"	2	0.02	53.25	0.00	0.26	0.00	0.00	0.00	52.93	0.01	0.07	0.00
GO:0006537	"glutamate biosynthetic process"	5	0.05	403.55	0.03	0.07	0.00	4.38	0.00	397.82	0.04	1.28	0.00
GO:0016301	"kinase activity"	56	0.54	6973.17	0.45	772.80	0.60	1571.89	0.73	2779.02	0.30	1849.46	0.61
GO:0017113	"dihydropyrimidine dehydrogenase (NADP+) activity"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0052906	"tRNA (guanine(37)-N(1))-methyltransferase activity"	3	0.03	102.06	0.01	0.04	0.00	4.00	0.00	95.88	0.01	2.14	0.00
GO:0050136	"NADH dehydrogenase (quinone) activity"	9	0.09	881.64	0.06	2.76	0.00	2.43	0.00	871.76	0.09	4.68	0.00
GO:0008892	"guanine deaminase activity"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0008748	"N-ethylmaleimide reductase activity"	1	0.01	28.95	0.00	9.91	0.01	1.36	0.00	14.98	0.00	2.70	0.00
GO:0042286	"glutamate-1-semialdehyde 2,1-aminomutase activity"	2	0.02	85.51	0.01	0.00	0.00	0.03	0.00	84.03	0.01	1.44	0.00
GO:0103046	"alanylglutamate dipeptidase activity"	2	0.02	30.96	0.00	0.00	0.00	0.02	0.00	29.51	0.00	1.42	0.00
GO:0030649	"aminoglycoside antibiotic catabolic process"	2	0.02	50.94	0.00	0.23	0.00	0.28	0.00	50.20	0.01	0.23	0.00
GO:0015079	"potassium ion transmembrane transporter activity"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0015159	"polysaccharide transmembrane transporter activity"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0043531	"ADP binding"	4	0.04	169.54	0.01	14.47	0.01	20.62	0.01	117.57	0.01	16.89	0.01
GO:0016652	"oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor"	2	0.02	140.37	0.01	0.00	0.00	0.16	0.00	140.15	0.02	0.06	0.00
GO:0017001	"antibiotic catabolic process"	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
GO:0070178	"D-serine metabolic process"	1	0.01	13.49	0.00	0.00	0.00	0.01	0.00	11.94	0.00	1.53	0.00
GO:0030698	"5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity"	1	0.01	74.07	0.00	0.00	0.00	0.01	0.00	74.05	0.01	0.01	0.00
GO:0016743	"carboxyl- or carbamoyltransferase activity"	21	0.20	1846.44	0.12	104.70	0.08	387.65	0.18	1257.83	0.14	96.26	0.03
GO:0102721	"ubiquinol:oxygen oxidoreductase activity"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
